workerid,condition,stim_present,stimulus,response,correct,rt
S150,0,0,3,0,1,984
S150,0,0,107,0,1,884
S150,0,0,12,0,1,771
S150,0,0,95,0,1,1009
S150,0,0,39,0,0,1132
S150,0,0,111,0,1,1870
S150,0,0,11,1,1,2268
S150,0,0,90,0,1,804
S150,0,0,104,0,1,1572
S150,0,0,59,0,1,927
S150,0,0,114,0,1,813
S150,0,0,112,1,1,827
S150,0,0,38,0,1,822
S150,0,0,83,0,0,1276
S150,0,0,101,0,1,734
S150,0,0,4,0,0,1021
S150,0,0,35,0,1,789
S150,0,0,118,1,1,875
S150,0,0,86,0,0,757
S150,0,0,70,1,0,2071
S150,0,0,102,0,1,818
S150,0,0,69,1,1,1613
S150,0,0,84,0,0,1017
S150,0,0,92,0,1,946
S150,0,0,8,1,1,842
S150,0,0,65,1,0,847
S13,0,1000,46,1,1,1118
S13,0,1000,43,0,1,879
S13,0,1000,88,0,0,1055
S13,0,1000,67,0,1,825
S13,0,1000,60,0,1,912
S13,0,1000,79,0,1,850
S13,0,1000,64,1,1,882
S13,0,1000,6,1,1,886
S13,0,1000,25,0,1,968
S13,0,1000,58,1,1,1007
S13,0,1000,59,0,1,1089
S13,0,1000,91,1,1,891
S13,0,1000,55,0,1,1052
S13,0,1000,105,0,1,1250
S13,0,1000,73,1,1,1088
S13,0,1000,12,0,1,856
S13,0,1000,103,0,1,1110
S13,0,1000,109,1,1,1132
S13,0,1000,48,1,1,1043
S13,0,1000,76,0,0,991
S13,0,1000,119,1,1,870
S13,0,1000,94,1,1,1000
S13,0,1000,110,1,1,1085
S13,0,1000,75,1,0,909
S13,0,1000,104,1,1,930
S13,0,1000,70,1,0,1010
S13,0,1000,33,1,1,853
S13,0,1000,87,1,1,1083
S13,0,1000,68,0,1,1064
S13,0,1000,86,0,0,1116
S13,0,1000,32,0,0,1201
S13,0,1000,19,0,1,1010
S13,0,1000,82,1,1,1029
S13,0,1000,35,0,1,1125
S13,0,1000,18,1,1,862
S13,0,1000,90,0,1,1199
S13,0,1000,106,1,1,1237
S13,0,1000,71,0,1,1029
S13,0,1000,3,1,1,1059
S13,0,1000,113,0,1,966
S13,0,1000,84,1,1,932
S13,0,1000,2,1,1,1044
S13,0,1000,69,1,1,885
S13,0,1000,53,1,1,796
S13,0,1000,49,1,1,967
S13,0,1000,17,1,1,884
S13,0,1000,23,1,1,998
S13,0,1000,47,0,1,1059
S13,0,1000,45,1,1,871
S13,0,1000,27,1,0,947
S13,0,1000,114,0,1,859
S13,0,1000,1,1,1,742
S13,0,1000,24,0,0,839
S13,0,1000,83,0,1,1019
S13,0,1000,116,0,1,918
S13,0,1000,8,0,1,1098
S13,0,1000,117,0,1,926
S13,0,1000,74,0,0,945
S13,0,1000,54,0,1,957
S13,0,1000,62,0,1,903
S13,0,1000,7,0,1,861
S13,0,1000,108,1,1,1220
S13,0,1000,52,0,1,1042
S13,0,1000,10,0,1,962
S13,0,1000,56,0,1,981
S13,0,1000,30,0,1,903
S13,0,1000,99,0,0,915
S13,0,1000,107,0,1,996
S13,0,1000,81,0,1,1059
S13,0,1000,0,0,1,896
S13,0,1000,44,1,1,1162
S13,0,1000,78,1,1,975
S13,0,1000,95,0,1,1182
S13,0,1000,50,1,1,872
S13,0,1000,77,0,1,13
S13,0,1000,92,1,1,929
S13,0,1000,14,1,0,1087
S13,0,1000,9,0,1,979
S13,0,1000,36,1,1,949
S13,0,1000,51,1,1,875
S13,0,1000,66,1,1,898
S13,0,1000,57,0,1,854
S13,0,1000,22,0,1,822
S13,0,1000,39,0,0,1178
S13,0,1000,96,1,0,963
S13,0,1000,38,0,1,1008
S13,0,1000,61,1,0,993
S13,0,1000,42,1,1,1259
S13,0,1000,31,1,1,1388
S13,0,1000,4,1,1,925
S13,0,1000,115,0,1,1456
S13,0,1000,20,1,1,895
S13,0,1000,13,0,1,1342
S13,0,1000,89,0,1,906
S13,0,1000,26,0,1,964
S13,0,1000,37,1,0,1417
S13,0,1000,34,1,1,1005
S13,0,1000,118,1,1,825
S13,0,1000,101,1,1,892
S13,0,1000,29,0,1,1552
S13,0,1000,5,1,0,1199
S13,0,1000,112,1,1,845
S13,0,1000,65,1,0,794
S13,0,1000,72,1,1,1065
S13,0,1000,97,1,1,1140
S13,0,1000,40,1,0,1010
S13,0,1000,102,0,1,1045
S13,0,1000,93,0,1,1230
S13,0,1000,80,1,1,871
S13,0,1000,63,1,0,1105
S13,0,1000,41,0,1,1129
S13,0,1000,15,1,1,1025
S13,0,1000,16,1,0,1002
S13,0,1000,85,1,1,957
S13,0,1000,28,1,1,992
S13,0,1000,21,1,1,860
S13,0,1000,11,1,1,755
S13,0,1000,111,1,1,964
S13,0,1000,100,0,0,883
S13,0,1000,98,1,0,827
S11,0,2000,27,0,1,1620
S11,0,2000,115,1,1,1227
S11,0,2000,86,0,1,1355
S11,0,2000,15,0,1,1603
S11,0,2000,111,0,1,1947
S11,0,2000,29,1,1,1275
S11,0,2000,77,1,1,758
S11,0,2000,68,0,1,1178
S11,0,2000,25,1,0,1635
S11,0,2000,97,1,1,1573
S11,0,2000,54,0,1,1025
S11,0,2000,35,0,1,1065
S11,0,2000,71,0,1,1235
S11,0,2000,22,0,1,1482
S11,0,2000,21,0,1,1204
S11,0,2000,3,1,1,1258
S11,0,2000,53,1,1,1056
S11,0,2000,1,0,1,955
S11,0,2000,24,1,1,2170
S11,0,2000,87,0,1,1506
S11,0,2000,114,1,1,1035
S11,0,2000,82,0,1,1112
S11,0,2000,66,1,1,1123
S11,0,2000,63,0,0,1643
S11,0,2000,117,1,1,1468
S11,0,2000,74,0,0,1411
S11,0,2000,92,1,1,1250
S11,0,2000,32,0,1,1140
S11,0,2000,14,0,1,122
S11,0,2000,12,1,1,1283
S11,0,2000,67,0,1,1257
S11,0,2000,78,1,1,1488
S11,0,2000,109,1,0,1906
S11,0,2000,0,1,1,1522
S11,0,2000,110,1,1,1403
S11,0,2000,50,0,1,1187
S11,0,2000,2,1,1,1859
S11,0,2000,42,0,1,1410
S11,0,2000,85,0,1,2225
S11,0,2000,57,1,1,1353
S11,0,2000,37,1,1,1931
S11,0,2000,8,1,1,1083
S11,0,2000,62,0,1,1323
S11,0,2000,6,0,1,1235
S11,0,2000,17,1,1,1649
S11,0,2000,60,0,1,2058
S11,0,2000,30,0,1,1227
S11,0,2000,64,1,1,1020
S11,0,2000,20,0,1,1362
S11,0,2000,75,0,1,2090
S11,0,2000,80,0,1,1035
S11,0,2000,116,1,1,1011
S11,0,2000,34,1,1,1011
S11,0,2000,49,0,1,1329
S11,0,2000,93,0,1,1307
S11,0,2000,56,1,1,1906
S11,0,2000,41,0,0,1258
S11,0,2000,65,0,1,551
S11,0,2000,26,0,1,1515
S11,0,2000,76,1,0,475
S11,0,2000,55,1,1,1220
S11,0,2000,69,1,1,1457
S11,0,2000,47,0,1,1298
S11,0,2000,94,0,1,1314
S11,0,2000,40,1,1,2570
S11,0,2000,96,1,1,304
S11,0,2000,95,0,1,1106
S11,0,2000,33,0,1,1316
S11,0,2000,106,1,1,245
S11,0,2000,103,0,1,1522
S11,0,2000,105,0,1,1195
S11,0,2000,13,1,0,1626
S11,0,2000,11,0,1,1179
S11,0,2000,98,1,1,186
S11,0,2000,70,1,1,2140
S11,0,2000,28,0,1,1514
S11,0,2000,99,1,1,1930
S11,0,2000,81,1,1,1514
S11,0,2000,58,0,1,1267
S11,0,2000,5,1,1,155
S11,0,2000,72,1,0,285
S11,0,2000,4,0,1,1946
S11,0,2000,112,1,1,3602
S11,0,2000,84,0,1,1674
S11,0,2000,107,1,1,2778
S11,0,2000,43,1,1,1411
S11,0,2000,38,1,0,1811
S11,0,2000,23,0,1,1664
S11,0,2000,89,1,1,1146
S11,0,2000,16,1,1,2250
S11,0,2000,39,1,1,1810
S11,0,2000,36,0,1,1969
S11,0,2000,100,0,1,183
S11,0,2000,104,1,1,1529
S11,0,2000,10,0,1,1505
S11,0,2000,18,0,1,985
S11,0,2000,51,0,1,1514
S11,0,2000,102,1,1,1449
S11,0,2000,48,1,1,1467
S11,0,2000,31,0,1,2802
S11,0,2000,73,1,1,1829
S11,0,2000,44,1,1,1577
S11,0,2000,9,1,1,2026
S11,0,2000,79,1,1,1467
S11,0,2000,7,0,1,1874
S11,0,2000,101,0,1,1001
S11,0,2000,45,0,1,1649
S11,0,2000,19,0,1,1284
S11,0,2000,108,1,1,1994
S11,0,2000,119,1,1,1514
S11,0,2000,90,0,1,752
S11,0,2000,118,0,1,922
S11,0,2000,113,1,1,1329
S11,0,2000,46,1,1,1914
S11,0,2000,59,1,1,1851
S11,0,2000,88,0,1,1147
S11,0,2000,83,1,1,1623
S11,0,2000,61,1,1,1963
S11,0,2000,91,1,1,2003
S11,0,2000,52,0,1,1849
S116,0,1000,95,1,0,834
S116,0,1000,87,0,1,450
S116,0,1000,21,1,1,1093
S116,0,1000,64,1,0,268
S116,0,1000,8,1,0,486
S116,0,1000,103,1,0,606
S116,0,1000,114,1,1,620
S116,0,1000,29,1,0,642
S116,0,1000,63,1,0,843
S116,0,1000,65,0,0,592
S116,0,1000,91,0,0,759
S116,0,1000,14,0,1,1275
S116,0,1000,89,0,0,835
S116,0,1000,27,0,0,691
S116,0,1000,15,0,1,704
S116,0,1000,54,0,1,779
S116,0,1000,25,1,1,1096
S116,0,1000,101,0,1,765
S116,0,1000,36,0,1,965
S116,0,1000,20,0,1,789
S116,0,1000,93,0,0,776
S116,0,1000,118,0,0,940
S116,0,1000,52,1,0,1011
S116,0,1000,85,0,1,925
S116,0,1000,98,0,1,1093
S116,0,1000,90,0,0,862
S116,0,1000,117,1,1,795
S116,0,1000,79,0,1,728
S116,0,1000,48,0,1,1087
S116,0,1000,62,0,1,874
S116,0,1000,55,0,0,1177
S116,0,1000,3,0,0,817
S116,0,1000,73,0,0,742
S116,0,1000,17,0,1,769
S116,0,1000,16,0,1,910
S116,0,1000,81,0,1,708
S116,0,1000,108,0,0,686
S116,0,1000,102,0,1,761
S116,0,1000,110,0,0,723
S116,0,1000,7,0,1,741
S116,0,1000,119,0,1,860
S116,0,1000,86,0,1,879
S116,0,1000,26,0,1,928
S116,0,1000,76,0,0,688
S116,0,1000,47,0,1,853
S116,0,1000,42,0,0,753
S116,0,1000,37,0,1,833
S116,0,1000,19,0,0,800
S116,0,1000,40,0,1,965
S116,0,1000,50,0,0,724
S116,0,1000,4,0,0,660
S116,0,1000,0,0,1,703
S116,0,1000,49,0,0,449
S116,0,1000,10,1,1,468
S116,0,1000,116,0,1,707
S116,0,1000,41,0,0,424
S116,0,1000,104,1,0,730
S116,0,1000,51,0,1,735
S116,0,1000,53,0,0,713
S116,0,1000,1,0,0,873
S116,0,1000,32,0,1,788
S116,0,1000,107,0,0,940
S116,0,1000,30,0,0,1194
S116,0,1000,80,0,0,722
S116,0,1000,97,0,1,1165
S116,0,1000,11,0,0,772
S116,0,1000,39,0,0,903
S116,0,1000,70,0,1,866
S116,0,1000,61,1,1,931
S116,0,1000,57,0,1,2490
S116,0,1000,67,0,1,707
S116,0,1000,111,0,0,772
S116,0,1000,60,0,1,519
S116,0,1000,9,0,1,1423
S116,0,1000,75,1,0,762
S116,0,1000,100,0,0,615
S116,0,1000,18,0,1,720
S116,0,1000,78,0,1,621
S116,0,1000,94,0,0,668
S116,0,1000,112,1,1,895
S116,0,1000,46,1,0,876
S116,0,1000,72,1,0,502
S116,0,1000,31,0,1,1545
S116,0,1000,13,0,0,789
S116,0,1000,84,0,0,697
S116,0,1000,22,0,0,465
S116,0,1000,59,1,0,843
S116,0,1000,105,0,1,568
S116,0,1000,24,1,1,753
S116,0,1000,43,1,0,2326
S116,0,1000,88,1,1,857
S116,0,1000,12,0,1,600
S116,0,1000,34,1,0,707
S116,0,1000,83,0,0,611
S116,0,1000,66,0,1,720
S116,0,1000,33,0,0,743
S116,0,1000,113,1,0,757
S116,0,1000,45,0,1,545
S116,0,1000,5,1,0,758
S116,0,1000,44,0,0,599
S116,0,1000,96,0,0,598
S116,0,1000,99,1,0,2207
S116,0,1000,2,1,1,3237
S116,0,1000,109,0,0,616
S116,0,1000,6,1,1,556
S116,0,1000,115,1,0,809
S116,0,1000,92,1,1,1359
S116,0,1000,58,0,0,699
S116,0,1000,71,1,1,1832
S116,0,1000,28,1,1,740
S116,0,1000,77,0,0,626
S116,0,1000,35,0,1,599
S116,0,1000,23,0,0,654
S116,0,1000,68,0,0,676
S116,0,1000,82,0,1,505
S116,0,1000,38,0,0,664
S116,0,1000,74,0,1,750
S116,0,1000,106,0,1,734
S116,0,1000,56,0,1,2517
S116,0,1000,69,0,1,487
S118,0,0,20,1,1,950
S118,0,0,23,0,1,721
S118,0,0,59,1,1,799
S118,0,0,56,0,1,883
S118,0,0,9,0,1,711
S118,0,0,36,0,1,765
S118,0,0,104,1,1,1028
S118,0,0,111,1,1,2358
S118,0,0,50,0,1,795
S118,0,0,82,0,1,787
S118,0,0,108,0,1,987
S118,0,0,5,0,0,672
S118,0,0,65,0,1,2187
S118,0,0,61,0,1,2582
S118,0,0,0,1,1,3268
S118,0,0,17,1,0,1798
S118,0,0,106,1,1,4450
S118,0,0,1,0,1,1382
S118,0,0,99,1,1,3143
S118,0,0,69,1,1,1801
S118,0,0,107,1,1,908
S118,0,0,19,0,1,909
S118,0,0,95,0,1,899
S118,0,0,74,1,0,3795
S118,0,0,68,0,1,956
S118,0,0,105,1,1,1064
S118,0,0,28,1,0,3957
S118,0,0,98,0,1,3125
S118,0,0,13,0,1,2434
S118,0,0,112,1,1,677
S118,0,0,38,0,0,1865
S118,0,0,30,1,1,858
S118,0,0,21,0,1,587
S118,0,0,15,0,1,1868
S118,0,0,7,1,1,949
S118,0,0,96,0,1,3275
S118,0,0,73,0,1,2422
S118,0,0,35,0,1,776
S118,0,0,63,1,1,1690
S118,0,0,83,0,1,2954
S118,0,0,8,1,1,789
S118,0,0,103,0,1,814
S118,0,0,60,0,1,2411
S118,0,0,22,1,1,1038
S118,0,0,70,1,1,1214
S118,0,0,119,0,1,858
S118,0,0,116,0,1,683
S118,0,0,10,1,1,692
S118,0,0,93,1,1,990
S118,0,0,24,0,1,3712
S118,0,0,101,1,1,3674
S118,0,0,45,0,1,1596
S118,0,0,115,1,1,728
S118,0,0,18,1,1,677
S118,0,0,76,1,1,11080
S118,0,0,12,1,1,3649
S118,0,0,14,0,1,6897
S118,0,0,91,1,1,1167
S118,0,0,57,0,1,1558
S118,0,0,26,1,1,2260
S118,0,0,72,1,0,15390
S118,0,0,92,1,1,1011
S118,0,0,80,1,1,3325
S118,0,0,42,1,1,1477
S118,0,0,81,0,1,1427
S118,0,0,37,0,1,2303
S118,0,0,2,1,1,3217
S118,0,0,89,0,1,842
S118,0,0,102,1,1,728
S118,0,0,47,1,1,797
S118,0,0,54,0,1,927
S118,0,0,78,1,1,711
S118,0,0,77,1,1,2879
S118,0,0,3,0,1,1148
S118,0,0,64,0,1,1101
S118,0,0,71,1,1,984
S118,0,0,114,0,1,711
S118,0,0,49,0,1,883
S118,0,0,33,1,1,731
S118,0,0,25,0,0,6488
S118,0,0,32,1,1,1831
S118,0,0,40,0,1,2308
S118,0,0,41,1,1,3964
S118,0,0,6,0,1,1015
S118,0,0,55,0,1,1049
S118,0,0,94,0,1,1133
S118,0,0,27,0,1,1594
S118,0,0,34,1,1,1927
S118,0,0,29,1,1,3377
S118,0,0,31,1,1,1821
S118,0,0,67,1,1,1458
S118,0,0,90,0,1,865
S118,0,0,97,1,1,2474
S118,0,0,43,1,1,1093
S118,0,0,109,0,1,3359
S118,0,0,84,0,1,2377
S118,0,0,52,1,1,1962
S118,0,0,58,1,1,849
S118,0,0,51,1,1,2025
S118,0,0,4,0,1,8267
S118,0,0,66,1,1,2542
S118,0,0,85,1,1,2414
S118,0,0,88,1,1,2038
S118,0,0,79,1,1,846
S118,0,0,46,1,1,1310
S118,0,0,62,1,1,2618
S118,0,0,44,0,1,1799
S118,0,0,86,1,1,3796
S118,0,0,113,0,1,1956
S118,0,0,87,1,1,1854
S118,0,0,48,0,1,1254
S118,0,0,11,1,1,2062
S118,0,0,118,0,1,1406
S118,0,0,110,1,1,3152
S118,0,0,117,1,1,2116
S118,0,0,53,0,1,3245
S118,0,0,16,0,1,6142
S118,0,0,100,1,1,3730
S118,0,0,39,0,1,4075
S118,0,0,75,1,0,7717
S81,0,2000,88,1,1,1387
S81,0,2000,90,0,1,1834
S81,0,2000,33,0,1,1210
S81,0,2000,86,0,1,296
S81,0,2000,40,1,0,1953
S81,0,2000,114,1,1,1136
S81,0,2000,107,0,1,1277
S81,0,2000,9,0,1,1123
S81,0,2000,113,0,1,1647
S81,0,2000,27,0,1,1626
S81,0,2000,117,0,1,1473
S81,0,2000,119,1,1,1504
S81,0,2000,48,1,1,1606
S81,0,2000,82,0,1,1250
S81,0,2000,70,1,1,1399
S81,0,2000,61,1,1,1614
S81,0,2000,54,0,1,1228
S81,0,2000,43,0,1,1286
S81,0,2000,69,1,1,1490
S81,0,2000,58,0,1,1293
S81,0,2000,45,1,1,1472
S81,0,2000,102,1,1,1256
S81,0,2000,51,0,1,2257
S81,0,2000,25,0,1,1507
S81,0,2000,41,0,1,2128
S81,0,2000,15,0,1,1413
S81,0,2000,94,1,1,1682
S81,0,2000,53,0,1,1168
S81,0,2000,83,1,1,1599
S81,0,2000,68,0,1,1269
S81,0,2000,112,1,1,1096
S81,0,2000,106,1,0,827
S81,0,2000,12,1,1,1322
S81,0,2000,109,0,1,189
S81,0,2000,60,0,1,1904
S81,0,2000,17,1,1,1455
S81,0,2000,52,0,1,1793
S81,0,2000,36,1,1,1657
S81,0,2000,50,1,1,1764
S81,0,2000,19,1,1,1462
S81,0,2000,22,1,1,1374
S81,0,2000,85,0,0,1597
S81,0,2000,87,0,1,1613
S81,0,2000,18,1,1,1001
S81,0,2000,57,0,1,1744
S81,0,2000,98,0,0,2001
S81,0,2000,3,0,1,982
S81,0,2000,91,0,1,1456
S81,0,2000,108,0,1,1581
S81,0,2000,21,1,1,1081
S81,0,2000,80,1,1,1176
S81,0,2000,32,1,1,1030
S81,0,2000,8,0,1,1073
S81,0,2000,103,1,1,1262
S81,0,2000,105,1,1,1554
S81,0,2000,96,1,1,2127
S81,0,2000,46,1,1,1411
S81,0,2000,71,0,1,1143
S81,0,2000,93,1,1,1515
S81,0,2000,115,1,1,1336
S81,0,2000,97,1,1,245
S81,0,2000,10,1,1,1685
S81,0,2000,67,1,1,1396
S81,0,2000,47,1,1,1202
S81,0,2000,26,0,1,1469
S81,0,2000,31,0,1,1372
S81,0,2000,64,1,1,1199
S81,0,2000,92,0,1,1104
S81,0,2000,37,0,1,1271
S81,0,2000,63,0,1,1677
S81,0,2000,44,1,1,1694
S81,0,2000,118,0,1,1365
S81,0,2000,11,1,1,1102
S81,0,2000,116,1,1,1439
S81,0,2000,20,1,1,1169
S81,0,2000,72,0,1,1820
S81,0,2000,75,0,1,419
S81,0,2000,101,0,1,1273
S81,0,2000,42,1,1,1486
S81,0,2000,7,0,1,1114
S81,0,2000,38,1,1,1780
S81,0,2000,110,0,1,2257
S81,0,2000,76,0,0,591
S81,0,2000,55,0,1,1176
S81,0,2000,59,0,1,1402
S81,0,2000,6,0,1,1058
S81,0,2000,73,1,1,2065
S81,0,2000,79,0,1,1777
S81,0,2000,84,1,1,1373
S81,0,2000,30,1,1,1072
S81,0,2000,104,0,1,1134
S81,0,2000,16,1,1,1096
S81,0,2000,34,0,1,1890
S81,0,2000,2,0,1,1653
S81,0,2000,78,0,1,1471
S81,0,2000,74,0,0,1244
S81,0,2000,89,0,1,1646
S81,0,2000,4,1,0,580
S81,0,2000,111,1,1,1344
S81,0,2000,56,0,1,1276
S81,0,2000,29,0,1,1565
S81,0,2000,81,0,1,1257
S81,0,2000,0,1,0,1844
S81,0,2000,35,1,1,1466
S81,0,2000,62,1,1,1882
S81,0,2000,65,1,1,2034
S81,0,2000,23,0,1,1288
S81,0,2000,100,0,1,465
S81,0,2000,66,1,1,1159
S81,0,2000,77,1,1,1587
S81,0,2000,13,0,1,198
S81,0,2000,39,0,1,1981
S81,0,2000,95,1,1,1220
S81,0,2000,14,1,0,146
S81,0,2000,28,0,0,1967
S81,0,2000,24,0,0,2002
S81,0,2000,49,0,1,1297
S81,0,2000,1,1,1,1224
S81,0,2000,5,1,1,1811
S81,0,2000,99,1,1,1843
S114,0,0,101,0,1,2314
S114,0,0,114,0,1,1034
S114,0,0,31,0,1,4200
S114,0,0,1,1,1,1230
S114,0,0,29,1,1,2326
S114,0,0,107,0,1,945
S114,0,0,115,0,1,3023
S114,0,0,35,1,1,1106
S114,0,0,100,0,0,3818
S114,0,0,64,1,1,1272
S114,0,0,80,1,1,1317
S114,0,0,96,0,1,2533
S114,0,0,73,0,1,3095
S114,0,0,9,1,1,1547
S114,0,0,16,1,1,2308
S114,0,0,19,0,1,2201
S114,0,0,6,1,1,1482
S114,0,0,11,1,1,3134
S114,0,0,93,1,1,2774
S114,0,0,118,1,1,1094
S114,0,0,57,1,1,1041
S114,0,0,88,1,1,1703
S114,0,0,106,0,1,13145
S114,0,0,3,1,0,2047
S114,0,0,34,1,1,1825
S114,0,0,41,0,1,2557
S114,0,0,86,1,1,2534
S114,0,0,46,1,1,1538
S114,0,0,17,0,1,1466
S114,0,0,110,1,0,1944
S114,0,0,113,0,1,3656
S114,0,0,24,1,1,3777
S114,0,0,53,1,1,1126
S114,0,0,48,1,1,2141
S114,0,0,117,1,1,1050533
S114,0,0,89,0,1,14820
S114,0,0,98,0,0,5326
S114,0,0,40,0,1,116497
S114,0,0,112,0,1,1164
S114,0,0,81,0,1,2834
S114,0,0,21,0,1,7487
S114,0,0,15,1,1,39205
S114,0,0,30,0,1,1678
S114,0,0,111,1,1,1294507
S114,0,0,36,1,1,1039
S114,0,0,55,1,1,850
S114,0,0,26,1,1,1793
S114,0,0,33,1,1,787
S114,0,0,49,1,1,882
S114,0,0,63,0,1,1484
S114,0,0,50,0,1,1431
S114,0,0,69,0,1,1073
S114,0,0,62,1,1,1709
S114,0,0,54,0,1,863
S114,0,0,65,1,1,926
S114,0,0,67,1,1,1193
S114,0,0,39,1,1,1731
S114,0,0,58,0,1,1150
S114,0,0,97,0,1,2872
S114,0,0,38,1,0,1000
S114,0,0,8,0,1,860
S114,0,0,68,0,1,822
S114,0,0,0,1,1,920
S114,0,0,2,0,1,1129
S114,0,0,4,1,1,959
S114,0,0,109,1,1,3524
S114,0,0,102,1,1,846
S114,0,0,59,0,1,1052
S114,0,0,43,0,1,882
S114,0,0,71,1,1,970
S114,0,0,83,1,1,1313
S114,0,0,20,0,1,993
S114,0,0,119,0,1,796
S114,0,0,76,1,0,1186
S114,0,0,60,1,0,883
S114,0,0,72,1,1,982
S114,0,0,66,1,1,915
S114,0,0,103,1,1,1311
S114,0,0,74,1,0,864
S114,0,0,56,0,1,1288
S114,0,0,45,1,1,1461
S114,0,0,92,0,1,933
S114,0,0,22,0,1,1576
S114,0,0,10,0,1,949
S114,0,0,104,0,1,1398
S114,0,0,32,0,1,1478
S114,0,0,7,0,1,1141
S114,0,0,23,1,1,940
S114,0,0,84,0,1,3402
S114,0,0,91,0,1,2630
S114,0,0,27,1,1,1825
S114,0,0,51,1,1,2356
S114,0,0,99,0,0,3628
S114,0,0,79,0,1,1265
S114,0,0,61,0,1,1672
S114,0,0,108,1,1,1447
S114,0,0,37,0,1,2177
S114,0,0,78,0,1,1166
S114,0,0,116,1,1,1155
S114,0,0,18,1,1,824
S114,0,0,85,1,1,3081
S114,0,0,42,1,1,1570
S114,0,0,14,1,1,4591
S114,0,0,13,1,1,2203
S114,0,0,28,0,1,4737
S114,0,0,105,1,1,8133
S114,0,0,5,0,1,3950
S114,0,0,75,1,1,2501
S114,0,0,52,0,1,1798
S114,0,0,25,0,0,2795
S114,0,0,70,0,1,1605
S114,0,0,77,0,1,20748
S114,0,0,12,1,1,3901
S114,0,0,44,1,1,2140
S114,0,0,47,1,1,7485
S114,0,0,82,0,1,1526
S114,0,0,87,0,1,3387
S114,0,0,90,1,1,1605
S114,0,0,94,0,1,1758
S114,0,0,95,0,1,5731
S140,0,0,23,1,1,2979
S140,0,0,47,0,1,1098
S140,0,0,94,1,1,1565
S140,0,0,51,1,1,1422
S140,0,0,100,0,1,1890
S140,0,0,117,0,1,2197
S140,0,0,65,0,0,2123
S140,0,0,19,0,1,958
S140,0,0,8,0,1,973
S140,0,0,111,1,1,1919
S140,0,0,6,0,1,1148
S140,0,0,73,0,1,884
S140,0,0,15,0,1,841
S140,0,0,60,1,1,1415
S140,0,0,90,1,1,849
S140,0,0,103,0,1,829
S140,0,0,119,0,1,995
S140,0,0,34,0,1,869
S140,0,0,57,0,1,736
S140,0,0,10,0,1,789
S140,0,0,62,0,1,906
S140,0,0,38,0,1,1657
S140,0,0,55,1,1,1276
S140,0,0,93,0,1,840
S140,0,0,24,1,0,1131
S140,0,0,87,1,1,1699
S140,0,0,28,0,1,1333
S140,0,0,13,0,0,2734
S140,0,0,26,1,1,1471
S140,0,0,77,0,1,1357
S140,0,0,64,0,1,1076
S140,0,0,74,0,0,1252
S140,0,0,69,0,1,3558
S140,0,0,88,0,1,1502
S140,0,0,59,1,1,1139
S140,0,0,86,0,0,1226
S140,0,0,31,0,1,1113
S140,0,0,63,0,1,1198
S140,0,0,21,1,1,878
S140,0,0,66,0,1,929
S140,0,0,0,0,1,818
S140,0,0,105,1,1,865
S140,0,0,95,1,1,829
S140,0,0,112,1,1,721
S140,0,0,14,1,1,946
S140,0,0,80,1,1,673
S140,0,0,7,0,1,954
S140,0,0,18,0,1,809
S140,0,0,84,0,1,1243
S140,0,0,30,0,1,835
S140,0,0,56,0,1,864
S140,0,0,61,1,1,1464
S140,0,0,27,0,0,1509
S140,0,0,5,0,1,1649
S140,0,0,109,0,0,1516
S140,0,0,40,1,0,1521
S140,0,0,81,1,1,1084
S140,0,0,32,0,1,760
S140,0,0,68,1,1,14478
S140,0,0,42,1,1,1164
S140,0,0,83,1,1,895
S140,0,0,54,0,1,712
S140,0,0,114,0,1,667
S140,0,0,16,0,1,963
S140,0,0,116,0,1,663
S140,0,0,85,0,1,2565
S140,0,0,118,0,1,903
S140,0,0,22,1,1,876
S140,0,0,75,1,0,1361
S140,0,0,89,0,1,1020
S140,0,0,4,0,1,1091
S140,0,0,36,1,1,881
S140,0,0,46,0,1,1313
S140,0,0,53,0,1,657
S140,0,0,58,0,1,849
S140,0,0,92,0,1,865
S140,0,0,12,0,1,761
S140,0,0,108,1,1,890
S140,0,0,96,0,1,877
S140,0,0,1,1,1,777
S140,0,0,17,0,1,668
S140,0,0,41,0,0,711
S140,0,0,50,1,1,764
S140,0,0,104,1,1,1207
S140,0,0,79,0,1,714
S140,0,0,48,0,1,993
S140,0,0,11,0,1,837
S140,0,0,106,0,1,757
S140,0,0,101,0,0,1289
S140,0,0,37,1,1,1844
S140,0,0,20,0,1,784
S140,0,0,99,0,0,898
S140,0,0,9,1,1,625
S140,0,0,76,1,0,1008
S140,0,0,107,0,1,757
S140,0,0,78,1,1,867
S140,0,0,72,1,1,796
S140,0,0,70,0,1,1617
S140,0,0,102,1,1,583
S140,0,0,25,1,1,835
S140,0,0,82,1,1,677
S140,0,0,29,0,1,795
S140,0,0,97,0,1,936
S140,0,0,35,0,1,784
S140,0,0,3,0,1,744
S140,0,0,67,0,1,1246
S140,0,0,115,1,1,1106
S140,0,0,71,1,1,920
S140,0,0,39,0,0,1236
S140,0,0,91,1,1,950
S140,0,0,49,1,1,762
S140,0,0,52,1,1,1563
S140,0,0,43,1,1,805
S140,0,0,98,1,1,2246
S140,0,0,113,1,1,1375
S140,0,0,110,0,1,2228
S140,0,0,33,1,1,838
S140,0,0,45,0,1,1163
